sample_id,hp_folder,image_number,left_image,right_image,head_rot_x,head_rot_y,head_rot_z,head_pos_x,head_pos_y,head_pos_z,look_at_x,look_at_y,look_at_z,left_pupil_x,left_pupil_y,right_pupil_x,right_pupil_y,left_iris_x,left_iris_y,right_iris_x,right_iris_y,left_crop_xmin,left_crop_ymin,left_crop_xmax,left_crop_ymax,right_crop_xmin,right_crop_ymin,right_crop_xmax,right_crop_ymax
024_03,HP_024,3,024_03.png,024_03.png,5.247,-13.0924,1.8618,8.6753,8.164,42.2772,-11.0,-11.0,0.0,2723.801,1379.32434,2147.15,1391.43726,2726.14233,1383.60522,2154.168,1395.99048,2630,1331,2877,1473,2061,1345,2286,1486
024_04,HP_024,4,024_04.png,024_04.png,5.247,-13.0924,1.8618,8.6753,8.164,42.2772,-11.0,-5.5,0.0,2722.56226,1394.239,2145.779,1405.65747,2725.10742,1396.09937,2153.02759,1407.911,2630,1338,2877,1475,2061,1351,2286,1487
024_05,HP_024,5,024_05.png,024_05.png,5.247,-13.0924,1.8618,8.6753,8.164,42.2772,0.0,-5.5,0.0,2755.15234,1392.518,2176.88281,1404.15967,2752.39233,1394.66333,2179.097,1406.66431,2630,1336,2877,1475,2061,1351,2286,1487
024_06,HP_024,6,024_06.png,024_06.png,5.247,-13.0924,1.8618,8.6753,8.164,42.2772,11.0,-5.5,0.0,2791.71069,1392.31152,2211.11035,1404.19629,2782.99585,1394.48987,2207.756,1406.69653,2630,1337,2877,1475,2061,1353,2289,1488
024_07,HP_024,7,024_07.png,024_07.png,5.247,-13.0924,1.8618,8.6753,8.164,42.2772,11.0,0.0,0.0,2792.84717,1410.4812,2212.14844,1421.33032,2783.9397,1409.69873,2208.62231,1421.04211,2632,1351,2877,1479,2062,1364,2289,1491
024_08,HP_024,8,024_08.png,024_08.png,5.247,-13.0924,1.8618,8.6753,8.164,42.2772,0.0,0.0,0.0,2755.19263,1410.45581,2176.87622,1421.28552,2752.424,1409.67725,2179.09326,1421.00488,2632,1350,2877,1480,2061,1361,2287,1491
024_09,HP_024,9,024_09.png,024_09.png,5.247,-13.0924,1.8618,8.6753,8.164,42.2772,-11.0,0.0,0.0,2721.87158,1410.42407,2144.95654,1421.23975,2724.53052,1409.653,2152.343,1420.96753,2632,1349,2877,1479,2061,1361,2286,1491
024_10,HP_024,10,024_10.png,024_10.png,5.247,-13.0924,1.8618,8.6753,8.164,42.2772,-11.0,5.5,0.0,2721.85522,1426.98877,2144.8335,1437.29382,2724.5166,1423.52319,2152.24048,1434.41736,2632,1366,2877,1485,2062,1376,2287,1497
024_11,HP_024,11,024_11.png,024_11.png,5.247,-13.0924,1.8618,8.6753,8.164,42.2772,0.0,5.5,0.0,2755.223,1428.93262,2176.87744,1439.03516,2752.44971,1425.14087,2179.09473,1435.865,2632,1369,2877,1487,2062,1378,2287,1496
024_12,HP_024,12,024_12.png,024_12.png,5.247,-13.0924,1.8618,8.6753,8.164,42.2772,11.0,5.5,0.0,2792.935,1429.21716,2212.326,1439.07361,2784.01416,1425.38025,2208.77026,1435.89526,2632,1371,2877,1487,2062,1380,2291,1496
024_13,HP_024,13,024_13.png,024_13.png,5.247,-13.0924,1.8618,8.6753,8.164,42.2772,11.0,11.0,0.0,2791.945,1446.93921,2211.59937,1456.07935,2783.19385,1440.21924,2208.16455,1450.135,2632,1395,2876,1496,2063,1401,2291,1503
024_14,HP_024,14,024_14.png,024_14.png,5.247,-13.0924,1.8618,8.6753,8.164,42.2772,0.0,11.0,0.0,2755.242,1446.48486,2176.88745,1456.01917,2752.468,1439.83643,2179.10132,1450.08838,2632,1393,2876,1496,2063,1401,2287,1504
024_15,HP_024,15,024_15.png,024_15.png,5.247,-13.0924,1.8618,8.6753,8.164,42.2772,-11.0,11.0,0.0,2722.52759,1442.89758,2145.43921,1452.74976,2725.07813,1436.84814,2152.74365,1447.36938,2632,1388,2876,1492,2062,1397,2287,1505
025_01,HP_025,1,025_01.png,025_01.png,9.8456,-25.6692,-0.28476,10.9147,11.2058,37.4965,11.0,-11.0,0.0,2943.45874,1650.381,2295.324,1636.95825,2933.14771,1656.28723,2291.67285,1642.937,2744,1604,3035,1762,2132,1596,2362,1743
025_02,HP_025,2,025_02.png,025_02.png,9.8456,-25.6692,-0.28476,10.9147,11.2058,37.4965,0.0,-11.0,0.0,2899.86426,1650.9967,2257.77173,1637.16406,2896.66675,1656.80383,2260.228,1643.10425,2744,1601,3035,1762,2132,1595,2359,1743
025_03,HP_025,3,025_03.png,025_03.png,9.8456,-25.6692,-0.28476,10.9147,11.2058,37.4965,-11.0,-11.0,0.0,2861.43042,1655.3219,2223.983,1640.63965,2864.49878,1660.40955,2231.90479,1645.99634,2744,1603,3035,1763,2132,1594,2358,1743
025_04,HP_025,4,025_04.png,025_04.png,9.8456,-25.6692,-0.28476,10.9147,11.2058,37.4965,-11.0,-5.5,0.0,2859.38623,1673.12988,2221.93115,1656.74243,2862.79248,1675.32166,2230.19849,1659.495,2745,1612,3035,1765,2132,1601,2358,1745
025_05,HP_025,5,025_05.png,025_05.png,9.8456,-25.6692,-0.28476,10.9147,11.2058,37.4965,0.0,-5.5,0.0,2900.017,1670.50476,2257.76636,1654.69128,2896.788,1673.1333,2260.22876,1657.78906,2745,1609,3035,1765,2132,1600,2359,1745
025_06,HP_025,6,025_06.png,025_06.png,9.8456,-25.6692,-0.28476,10.9147,11.2058,37.4965,11.0,-5.5,0.0,2947.05859,1670.092,2298.02246,1654.62915,2936.1355,1672.78772,2293.923,1657.73987,2745,1612,3035,1764,2132,1602,2361,1745
025_07,HP_025,7,025_07.png,025_07.png,9.8456,-25.6692,-0.28476,10.9147,11.2058,37.4965,11.0,0.0,0.0,2949.726,1693.173,2300.02832,1675.02979,2938.34814,1692.09155,2295.59521,1674.81348,2746,1626,3035,1770,2132,1614,2362,1749
025_08,HP_025,8,025_08.png,025_08.png,9.8456,-25.6692,-0.28476,10.9147,11.2058,37.4965,0.0,0.0,0.0,2900.16577,1693.12854,2257.77344,1674.97217,2896.90747,1692.05444,2260.23877,1674.76563,2746,1626,3035,1771,2132,1613,2359,1749
025_09,HP_025,9,025_09.png,025_09.png,9.8456,-25.6692,-0.28476,10.9147,11.2058,37.4965,-11.0,0.0,0.0,2858.00586,1693.0752,2220.47217,1674.91772,2861.64087,1692.01367,2228.98584,1674.72083,2746,1625,3035,1771,2132,1612,2358,1749
025_10,HP_025,10,025_10.png,025_10.png,9.8456,-25.6692,-0.28476,10.9147,11.2058,37.4965,-11.0,5.5,0.0,2857.569,1714.019,2219.892,1694.14355,2861.27686,1709.53784,2228.50415,1690.822,2747,1647,3034,1779,2132,1631,2359,1756
025_11,HP_025,11,025_11.png,025_11.png,9.8456,-25.6692,-0.28476,10.9147,11.2058,37.4965,0.0,5.5,0.0,2900.29736,1717.28394,2257.798,1696.71143,2897.016,1712.24976,2260.261,1692.9552,2747,1650,3034,1780,2132,1633,2360,1756
025_12,HP_025,12,025_12.png,025_12.png,9.8456,-25.6692,-0.28476,10.9147,11.2058,37.4965,11.0,5.5,0.0,2950.7832,1717.91064,2300.91235,1696.87512,2939.22632,1712.774,2296.3313,1693.08875,2747,1651,3034,1778,2132,1632,2363,1755
025_13,HP_025,13,025_13.png,025_13.png,9.8456,-25.6692,-0.28476,10.9147,11.2058,37.4965,11.0,11.0,0.0,2949.90967,1741.6355,2300.44922,1718.21667,2938.50586,1732.61768,2295.94629,1710.9458,2747,1679,3034,1788,2133,1658,2364,1763
025_14,HP_025,14,025_14.png,025_14.png,9.8456,-25.6692,-0.28476,10.9147,11.2058,37.4965,0.0,11.0,0.0,2900.402,1740.57776,2257.84082,1717.92383,2897.10571,1731.73169,2260.29565,1710.7074,2747,1679,3034,1792,2134,1661,2361,1764
025_15,HP_025,15,025_15.png,025_15.png,9.8456,-25.6692,-0.28476,10.9147,11.2058,37.4965,-11.0,11.0,0.0,2858.19458,1734.41614,2220.33081,1712.97266,2861.79834,1726.60852,2228.86816,1706.59351,2747,1673,3034,1789,2133,1657,2360,1766
026_01,HP_026,1,026_01.png,026_01.png,-15.6294,16.5485,3.0493,-10.5055,-4.5781,44.2768,11.0,-11.0,0.0,1583.24548,577.3318,1027.471,618.4009,1576.0719,581.471069,1024.74438,622.9209,1447,534,1665,670,878,576,1121,719
026_02,HP_026,2,026_02.png,026_02.png,-15.6294,16.5485,3.0493,-10.5055,-4.5781,44.2768,0.0,-11.0,0.0,1554.1781,574.1741,996.5911,614.650146,1551.70154,578.841553,998.885864,619.7932,1447,532,1665,670,878,573,1121,719
026_03,HP_026,3,026_03.png,026_03.png,-15.6294,16.5485,3.0493,-10.5055,-4.5781,44.2768,-11.0,-11.0,0.0,1521.22534,573.7289,961.0903,613.5005,1524.10669,578.474243,969.168335,618.8323,1447,533,1665,670,878,572,1121,718
026_04,HP_026,4,026_04.png,026_04.png,-15.6294,16.5485,3.0493,-10.5055,-4.5781,44.2768,-11.0,-5.5,0.0,1520.97522,590.117432,960.5942,630.8617,1523.89771,592.197,968.755554,633.366333,1447,539,1665,671,878,579,1121,720
026_05,HP_026,5,026_05.png,026_05.png,-15.6294,16.5485,3.0493,-10.5055,-4.5781,44.2768,0.0,-5.5,0.0,1554.171,590.2711,996.5546,631.5536,1551.69519,592.3231,998.8559,633.9448,1447,538,1665,671,878,579,1121,720
026_06,HP_026,6,026_06.png,026_06.png,-15.6294,16.5485,3.0493,-10.5055,-4.5781,44.2768,11.0,-5.5,0.0,1583.43018,591.818,1027.70007,633.5648,1576.22583,593.611938,1024.93579,635.622437,1448,540,1665,672,878,581,1121,721
026_07,HP_026,7,026_07.png,026_07.png,-15.6294,16.5485,3.0493,-10.5055,-4.5781,44.2768,11.0,0.0,0.0,1583.00793,606.4945,1027.33423,648.989746,1575.87488,605.912354,1024.63074,648.542236,1449,550,1665,675,878,590,1121,724
026_08,HP_026,8,026_08.png,026_08.png,-15.6294,16.5485,3.0493,-10.5055,-4.5781,44.2768,0.0,0.0,0.0,1554.15576,606.6177,996.527466,648.854736,1551.68384,606.0134,998.8321,648.427856,1449,548,1665,674,878,588,1121,723
026_09,HP_026,9,026_09.png,026_09.png,-15.6294,16.5485,3.0493,-10.5055,-4.5781,44.2768,-11.0,0.0,0.0,1521.52722,606.744263,961.079163,648.683838,1524.35815,606.1188,969.1576,648.284668,1448,548,1665,674,878,588,1121,722
026_10,HP_026,10,026_10.png,026_10.png,-15.6294,16.5485,3.0493,-10.5055,-4.5781,44.2768,-11.0,5.5,0.0,1522.77771,622.4453,962.4395,665.5698,1525.402,619.270752,970.2866,662.424561,1450,562,1665,679,879,600,1121,728
026_11,HP_026,11,026_11.png,026_11.png,-15.6294,16.5485,3.0493,-10.5055,-4.5781,44.2768,0.0,5.5,0.0,1554.13379,622.0669,996.5101,665.3071,1551.66821,618.957153,998.814941,662.2052,1450,563,1665,680,879,601,1121,728
026_12,HP_026,12,026_12.png,026_12.png,-15.6294,16.5485,3.0493,-10.5055,-4.5781,44.2768,11.0,5.5,0.0,1582.04517,620.4923,1026.42383,663.8019,1575.07446,617.6472,1023.87018,660.9518,1450,564,1665,681,879,602,1122,727
026_13,HP_026,13,026_13.png,026_13.png,-15.6294,16.5485,3.0493,-10.5055,-4.5781,44.2768,11.0,11.0,0.0,1580.68628,633.15,1025.096,677.3048,1573.944,628.2645,1022.76056,672.27,1450,581,1665,686,879,617,1122,731
026_14,HP_026,14,026_14.png,026_14.png,-15.6294,16.5485,3.0493,-10.5055,-4.5781,44.2768,0.0,11.0,0.0,1554.10742,635.7908,996.501038,679.974243,1551.65039,630.4634,998.8036,674.4961,1450,581,1665,686,879,618,1122,734
026_15,HP_026,15,026_15.png,026_15.png,-15.6294,16.5485,3.0493,-10.5055,-4.5781,44.2768,-11.0,11.0,0.0,1524.51123,636.3812,964.4053,680.4955,1526.84985,630.952637,971.9195,674.932251,1450,579,1665,685,879,617,1122,734
027_01,HP_027,1,027_01.png,027_01.png,-5.9103,29.8599,-5.8839,-16.1819,-0.32639,44.4583,11.0,-11.0,0.0,1328.17041,887.62146,790.7238,844.454834,1321.8739,890.8229,788.5153,848.8823,1209,843,1411,974,642,802,895,939
027_02,HP_027,2,027_02.png,027_02.png,-5.9103,29.8599,-5.8839,-16.1819,-0.32639,44.4583,0.0,-11.0,0.0,1303.19348,884.6704,762.5132,840.846436,1300.9231,888.3611,764.8857,845.8727,1209,842,1411,974,642,800,895,939
027_03,HP_027,3,027_03.png,027_03.png,-5.9103,29.8599,-5.8839,-16.1819,-0.32639,44.4583,-11.0,-11.0,0.0,1273.9668,883.500732,729.1166,839.099731,1276.43726,887.387939,736.926147,844.4149,1209,842,1411,974,642,800,895,939
027_04,HP_027,4,027_04.png,027_04.png,-5.9103,29.8599,-5.8839,-16.1819,-0.32639,44.4583,-11.0,-5.5,0.0,1273.32068,897.984131,728.216431,855.070557,1275.89722,899.520752,736.1783,857.7886,1208,848,1411,976,642,805,895,941
027_05,HP_027,5,027_05.png,027_05.png,-5.9103,29.8599,-5.8839,-16.1819,-0.32639,44.4583,0.0,-5.5,0.0,1303.13867,898.5565,762.4853,856.098267,1300.87622,899.997437,764.863831,858.6465,1208,847,1411,975,642,805,895,941
027_06,HP_027,6,027_06.png,027_06.png,-5.9103,29.8599,-5.8839,-16.1819,-0.32639,44.4583,11.0,-5.5,0.0,1328.50452,900.070435,791.18396,858.0801,1322.15222,901.2617,788.9001,860.2992,1208,848,1411,975,642,807,895,941
027_07,HP_027,7,027_07.png,027_07.png,-5.9103,29.8599,-5.8839,-16.1819,-0.32639,44.4583,11.0,0.0,0.0,1328.39429,912.904053,791.168945,872.1875,1322.06067,912.0221,788.8876,872.118164,1208,856,1411,978,642,815,894,943
027_08,HP_027,8,027_08.png,027_08.png,-5.9103,29.8599,-5.8839,-16.1819,-0.32639,44.4583,0.0,0.0,0.0,1303.07532,912.977539,762.468933,872.06665,1300.82349,912.080566,764.8501,872.016846,1208,856,1411,978,642,815,894,944
027_09,HP_027,9,027_09.png,027_09.png,-5.9103,29.8599,-5.8839,-16.1819,-0.32639,44.4583,-11.0,0.0,0.0,1273.32532,913.0532,728.1815,871.910645,1275.90039,912.142334,736.149353,871.8861,1207,859,1410,979,642,817,894,945
027_10,HP_027,10,027_10.png,027_10.png,-5.9103,29.8599,-5.8839,-16.1819,-0.32639,44.4583,-11.0,5.5,0.0,1273.98071,927.713135,729.019653,888.35144,1276.44751,924.4243,736.845154,885.651367,1207,874,1410,984,642,836,893,951
027_11,HP_027,11,027_11.png,027_11.png,-5.9103,29.8599,-5.8839,-16.1819,-0.32639,44.4583,0.0,5.5,0.0,1303.00549,927.0311,762.4649,887.694336,1300.7666,923.858643,764.845032,885.10376,1208,870,1410,983,642,830,893,949
027_12,HP_027,12,027_12.png,027_12.png,-5.9103,29.8599,-5.8839,-16.1819,-0.32639,44.4583,11.0,5.5,0.0,1327.84241,925.4618,790.6777,886.056763,1321.60144,922.5531,788.4771,883.7388,1208,867,1410,983,642,827,893,947
027_13,HP_027,13,027_13.png,027_13.png,-5.9103,29.8599,-5.8839,-16.1819,-0.32639,44.4583,11.0,11.0,0.0,1326.91589,937.150757,789.777161,899.0333,1320.8302,932.3596,787.72406,894.614868,1208,881,1409,988,642,842,892,952
027_14,HP_027,14,027_14.png,027_14.png,-5.9103,29.8599,-5.8839,-16.1819,-0.32639,44.4583,0.0,11.0,0.0,1302.932,939.922852,762.4713,902.045532,1300.70776,934.668457,764.8478,897.1273,1207,886,1409,989,643,849,892,956
027_15,HP_027,15,027_15.png,027_15.png,-5.9103,29.8599,-5.8839,-16.1819,-0.32639,44.4583,-11.0,11.0,0.0,1275.16943,941.0939,730.5564,903.287231,1277.44031,935.6415,738.12146,898.1633,1206,890,1409,989,643,856,892,958
028_01,HP_028,1,028_01.png,028_01.png,2.4445,18.4992,4.1736,-10.7417,2.816,42.5035,11.0,-11.0,0.0,1560.37988,935.807739,985.4791,954.7748,1553.08728,939.9446,982.738953,959.6201,1423,883,1644,1015,829,902,1081,1042
028_02,HP_028,2,028_02.png,028_02.png,2.4445,18.4992,4.1736,-10.7417,2.816,42.5035,0.0,-11.0,0.0,1530.864,932.1747,953.7085,951.2146,1528.341,936.916748,956.1352,956.652954,1423,880,1644,1014,829,899,1080,1041
028_03,HP_028,3,028_03.png,028_03.png,2.4445,18.4992,4.1736,-10.7417,2.816,42.5035,-11.0,-11.0,0.0,1497.37122,931.2185,917.074463,950.3956,1500.294,936.1221,925.4705,955.9691,1423,881,1644,1014,829,898,1080,1040
028_04,HP_028,4,028_04.png,028_04.png,2.4445,18.4992,4.1736,-10.7417,2.816,42.5035,-11.0,-5.5,0.0,1496.40857,947.5729,915.755554,967.967651,1499.49023,949.8175,924.3751,970.681,1423,890,1644,1017,830,908,1081,1043
028_05,HP_028,5,028_05.png,028_05.png,2.4445,18.4992,4.1736,-10.7417,2.816,42.5035,0.0,-5.5,0.0,1530.86157,948.2372,953.6771,968.313,1528.337,950.371,956.1113,970.9689,1424,891,1644,1018,830,909,1081,1044
028_06,HP_028,6,028_06.png,028_06.png,2.4445,18.4992,4.1736,-10.7417,2.816,42.5035,11.0,-5.5,0.0,1561.05884,950.3318,986.2399,970.158569,1553.65247,952.118164,983.374451,972.5066,1424,893,1644,1019,830,911,1081,1045
028_07,HP_028,7,028_07.png,028_07.png,2.4445,18.4992,4.1736,-10.7417,2.816,42.5035,11.0,0.0,0.0,1561.1106,965.5376,986.3804,986.3257,1553.696,964.86084,983.491638,986.046143,1424,910,1643,1025,830,925,1082,1050
028_08,HP_028,8,028_08.png,028_08.png,2.4445,18.4992,4.1736,-10.7417,2.816,42.5035,0.0,0.0,0.0,1530.8501,965.2362,953.6546,986.545166,1528.32739,964.605835,956.0929,986.2289,1424,908,1643,1024,830,924,1081,1050
028_09,HP_028,9,028_09.png,028_09.png,2.4445,18.4992,4.1736,-10.7417,2.816,42.5035,-11.0,0.0,0.0,1496.282,964.8938,915.4693,986.811646,1499.38428,964.318359,924.1371,986.4519,1424,905,1643,1022,830,924,1081,1050
028_10,HP_028,10,028_10.png,028_10.png,2.4445,18.4992,4.1736,-10.7417,2.816,42.5035,-11.0,5.5,0.0,1497.02637,981.8926,916.289551,1005.36182,1500.00513,978.552,924.816956,1001.97876,1424,926,1643,1029,831,946,1081,1059
028_11,HP_028,11,028_11.png,028_11.png,2.4445,18.4992,4.1736,-10.7417,2.816,42.5035,0.0,5.5,0.0,1530.82959,981.909058,953.642456,1004.52881,1528.31213,978.570068,956.081055,1001.28259,1424,929,1643,1032,831,946,1081,1058
028_12,HP_028,12,028_12.png,028_12.png,2.4445,18.4992,4.1736,-10.7417,2.816,42.5035,11.0,5.5,0.0,1560.51587,980.481934,985.870056,1002.32324,1553.20215,977.386353,983.0658,999.4446,1424,929,1643,1032,831,944,1082,1056
028_13,HP_028,13,028_13.png,028_13.png,2.4445,18.4992,4.1736,-10.7417,2.816,42.5035,11.0,11.0,0.0,1559.37073,994.2971,984.789734,1017.24829,1552.25,988.9707,982.1633,1011.94971,1424,946,1643,1039,831,962,1082,1062
028_14,HP_028,14,028_14.png,028_14.png,2.4445,18.4992,4.1736,-10.7417,2.816,42.5035,0.0,11.0,0.0,1530.80225,997.107544,953.6397,1020.97461,1528.2926,991.307,956.0755,1015.05664,1424,947,1643,1040,832,965,1082,1067
028_15,HP_028,15,028_15.png,028_15.png,2.4445,18.4992,4.1736,-10.7417,2.816,42.5035,-11.0,11.0,0.0,1498.49475,997.3938,918.025269,1022.17126,1501.23083,991.5398,926.2577,1016.0575,1424,946,1643,1036,832,965,1082,1068
029_01,HP_029,1,029_01.png,029_01.png,1.7195,21.6155,-0.60615,-15.1326,8.4028,45.3836,11.0,-11.0,0.0,1315.396,1418.185,776.0462,1427.30115,1309.34766,1421.30835,774.2268,1431.07178,1188,1373,1398,1504,630,1384,871,1521
029_02,HP_029,2,029_02.png,029_02.png,1.7195,21.6155,-0.60615,-15.1326,8.4028,45.3836,0.0,-11.0,0.0,1291.94641,1415.72,750.699,1424.43262,1289.67419,1419.25171,752.987,1428.67676,1188,1373,1398,1503,630,1384,871,1520
029_03,HP_029,3,029_03.png,029_03.png,1.7195,21.6155,-0.60615,-15.1326,8.4028,45.3836,-11.0,-11.0,0.0,1264.828,1414.73511,721.291443,1423.00024,1266.94739,1418.43213,728.3543,1427.48,1188,1374,1398,1503,630,1382,871,1520
029_04,HP_029,4,029_04.png,029_04.png,1.7195,21.6155,-0.60615,-15.1326,8.4028,45.3836,-11.0,-5.5,0.0,1263.61951,1427.70337,719.7656,1436.83508,1265.93738,1429.30029,727.0862,1439.07214,1188,1378,1398,1505,630,1386,871,1521
029_05,HP_029,5,029_05.png,029_05.png,1.7195,21.6155,-0.60615,-15.1326,8.4028,45.3836,0.0,-5.5,0.0,1291.95129,1428.19714,750.6775,1437.74609,1289.6759,1429.7113,752.971558,1439.83325,1188,1377,1398,1505,631,1387,871,1521
029_06,HP_029,6,029_06.png,029_06.png,1.7195,21.6155,-0.60615,-15.1326,8.4028,45.3836,11.0,-5.5,0.0,1316.20935,1429.52148,776.9283,1439.42627,1310.02539,1430.81689,774.9645,1441.23608,1188,1378,1398,1505,631,1389,871,1522
029_07,HP_029,7,029_07.png,029_07.png,1.7195,21.6155,-0.60615,-15.1326,8.4028,45.3836,11.0,0.0,0.0,1316.68384,1441.66846,777.468933,1452.446,1310.4209,1441.00256,775.4165,1452.14661,1188,1387,1398,1508,631,1396,871,1524
029_08,HP_029,8,029_08.png,029_08.png,1.7195,21.6155,-0.60615,-15.1326,8.4028,45.3836,0.0,0.0,0.0,1291.95129,1441.77246,750.660645,1452.32324,1289.67468,1441.0874,752.959,1452.043,1188,1386,1398,1507,631,1395,870,1524
029_09,HP_029,9,029_09.png,029_09.png,1.7195,21.6155,-0.60615,-15.1326,8.4028,45.3836,-11.0,0.0,0.0,1262.87939,1441.884,718.7855,1452.16577,1265.31873,1441.17969,726.2717,1451.91089,1188,1387,1398,1507,631,1395,870,1524
029_10,HP_029,10,029_10.png,029_10.png,1.7195,21.6155,-0.60615,-15.1326,8.4028,45.3836,-11.0,5.5,0.0,1262.74036,1456.49829,718.5348,1468.09521,1265.20251,1453.421,726.0631,1465.24841,1188,1400,1398,1511,631,1409,870,1530
029_11,HP_029,11,029_11.png,029_11.png,1.7195,21.6155,-0.60615,-15.1326,8.4028,45.3836,0.0,5.5,0.0,1291.94519,1455.73535,750.6504,1467.39758,1289.66943,1452.78735,752.950867,1464.66724,1188,1399,1398,1512,631,1407,870,1528
029_12,HP_029,12,029_12.png,029_12.png,1.7195,21.6155,-0.60615,-15.1326,8.4028,45.3836,11.0,5.5,0.0,1316.748,1454.08813,777.595337,1465.80737,1310.47473,1451.4165,775.5224,1463.34253,1188,1399,1398,1512,631,1406,871,1527
029_13,HP_029,13,029_13.png,029_13.png,1.7195,21.6155,-0.60615,-15.1326,8.4028,45.3836,11.0,11.0,0.0,1316.38574,1466.15527,777.2881,1478.865,1310.17358,1461.53662,775.265442,1474.28491,1188,1413,1397,1518,631,1420,871,1532
029_14,HP_029,14,029_14.png,029_14.png,1.7195,21.6155,-0.60615,-15.1326,8.4028,45.3836,0.0,11.0,0.0,1291.93311,1469.231,750.647034,1482.03174,1289.66052,1464.09839,752.9471,1476.92517,1188,1416,1397,1518,631,1424,870,1534
029_15,HP_029,15,029_15.png,029_15.png,1.7195,21.6155,-0.60615,-15.1326,8.4028,45.3836,-11.0,11.0,0.0,1263.23669,1470.6001,719.06604,1483.49316,1265.6167,1465.23621,726.50415,1478.1438,1188,1417,1397,1517,631,1427,870,1536
030_01,HP_030,1,030_01.png,030_01.png,9.7567,16.6627,0.48826,-13.8946,10.8679,45.9118,11.0,-11.0,0.0,1357.35425,1502.13745,831.793457,1499.60791,1351.49219,1505.08521,830.1251,1503.26538,1227,1452,1439,1579,690,1451,922,1582
030_02,HP_030,2,030_02.png,030_02.png,9.7567,16.6627,0.48826,-13.8946,10.8679,45.9118,0.0,-11.0,0.0,1334.686,1499.73389,807.871765,1497.24121,1332.47412,1503.07861,810.07666,1501.28931,1227,1451,1439,1578,690,1450,920,1581
030_03,HP_030,3,030_03.png,030_03.png,9.7567,16.6627,0.48826,-13.8946,10.8679,45.9118,-11.0,-11.0,0.0,1308.76147,1498.70508,780.4723,1496.22046,1310.74536,1502.22119,787.12085,1500.4364,1227,1451,1439,1578,690,1448,920,1581
030_04,HP_030,4,030_04.png,030_04.png,9.7567,16.6627,0.48826,-13.8946,10.8679,45.9118,-11.0,-5.5,0.0,1307.57654,1511.04,779.036743,1509.1731,1309.75488,1512.55994,785.927246,1511.29175,1227,1458,1439,1580,690,1455,920,1583
030_05,HP_030,5,030_05.png,030_05.png,9.7567,16.6627,0.48826,-13.8946,10.8679,45.9118,0.0,-5.5,0.0,1334.712,1511.66284,807.8582,1509.75415,1332.49353,1513.07983,810.0679,1511.777,1227,1458,1439,1580,690,1456,919,1584
030_06,HP_030,6,030_06.png,030_06.png,9.7567,16.6627,0.48826,-13.8946,10.8679,45.9118,11.0,-5.5,0.0,1358.2052,1513.05127,832.6753,1511.081,1352.20142,1514.2395,830.863037,1512.88452,1227,1459,1439,1581,690,1457,921,1584
030_07,HP_030,7,030_07.png,030_07.png,9.7567,16.6627,0.48826,-13.8946,10.8679,45.9118,11.0,0.0,0.0,1358.75061,1524.79028,833.257935,1523.44434,1352.65613,1524.08337,831.3501,1523.24658,1227,1470,1439,1585,690,1466,921,1587
030_08,HP_030,8,030_08.png,030_08.png,9.7567,16.6627,0.48826,-13.8946,10.8679,45.9118,0.0,0.0,0.0,1334.73511,1524.696,807.848633,1523.48938,1332.51135,1524.0022,810.061462,1523.28381,1227,1469,1439,1585,690,1466,918,1587
030_09,HP_030,9,030_09.png,030_09.png,9.7567,16.6627,0.48826,-13.8946,10.8679,45.9118,-11.0,0.0,0.0,1306.799,1524.58459,778.056763,1523.54224,1309.105,1523.90771,785.112549,1523.32788,1227,1468,1439,1584,690,1467,918,1588
030_10,HP_030,10,030_10.png,030_10.png,9.7567,16.6627,0.48826,-13.8946,10.8679,45.9118,-11.0,5.5,0.0,1306.56189,1538.656,777.7019,1538.56787,1308.907,1535.69507,784.8175,1535.91113,1227,1484,1439,1589,691,1482,919,1594
030_11,HP_030,11,030_11.png,030_11.png,9.7567,16.6627,0.48826,-13.8946,10.8679,45.9118,0.0,5.5,0.0,1334.75366,1538.19922,807.8442,1537.78613,1332.52673,1535.31738,810.0582,1535.25879,1227,1484,1439,1591,691,1481,919,1592
030_12,HP_030,12,030_12.png,030_12.png,9.7567,16.6627,0.48826,-13.8946,10.8679,45.9118,11.0,5.5,0.0,1358.91455,1536.8623,833.46814,1536.208,1352.79321,1534.20581,831.5259,1533.94263,1227,1483,1439,1590,691,1479,920,1591
030_13,HP_030,13,030_13.png,030_13.png,9.7567,16.6627,0.48826,-13.8946,10.8679,45.9118,11.0,11.0,0.0,1358.66931,1548.67358,833.2775,1548.78015,1352.58984,1544.11133,831.366455,1544.479,1227,1499,1438,1596,691,1494,921,1596
030_14,HP_030,14,030_14.png,030_14.png,9.7567,16.6627,0.48826,-13.8946,10.8679,45.9118,0.0,11.0,0.0,1334.7666,1551.37439,807.8454,1551.80359,1332.53857,1546.35974,810.0587,1547.001,1227,1502,1438,1598,691,1500,919,1599
030_15,HP_030,15,030_15.png,030_15.png,9.7567,16.6627,0.48826,-13.8946,10.8679,45.9118,-11.0,11.0,0.0,1306.91821,1552.38281,778.0418,1553.253,1309.20447,1547.19617,785.1,1548.21094,1226,1503,1438,1596,691,1503,919,1602
