sample_id,hp_folder,image_number,left_image,right_image,head_rot_x,head_rot_y,head_rot_z,head_pos_x,head_pos_y,head_pos_z,look_at_x,look_at_y,look_at_z,left_pupil_x,left_pupil_y,right_pupil_x,right_pupil_y,left_iris_x,left_iris_y,right_iris_x,right_iris_y,left_crop_xmin,left_crop_ymin,left_crop_xmax,left_crop_ymax,right_crop_xmin,right_crop_ymin,right_crop_xmax,right_crop_ymax,gaze_world_x,gaze_world_y,gaze_world_z,gaze_world_yaw,gaze_world_pitch,target_horizontal,target_vertical,target_direction,head_yaw,head_pitch,head_roll,relative_yaw,relative_pitch
016_05,HP_016,5,016_05.png,016_05.png,-16.9951,-13.7954,-3.083,5.069,-3.3831,38.9885,0.0,-5.5,0.0,2520.918,695.244263,1876.84058,633.9514,2517.9917,698.0853,1879.40942,637.731445,2375,643,2650,801,1747,587,1986,737,-0.1287411359751436,-0.0537644724296274,-0.99021972380487,-7.407627468234626,-3.0819633725577646,CENTER,DOWN,DOWN_CENTER,-13.7954,-16.9951,-3.083,4.802597065928213,-20.216801565458834
016_06,HP_016,6,016_06.png,016_06.png,-16.9951,-13.7954,-3.083,5.069,-3.3831,38.9885,11.0,-5.5,0.0,2570.72485,695.535156,1921.60742,635.3944,2559.65137,698.323242,1916.85437,638.9354,2375,643,2650,801,1747,587,1990,737,0.1501754262706753,-0.0536008025412902,-0.98720529542307,8.649622341298247,-3.072572237141855,RIGHT,DOWN,DOWN_RIGHT,-13.7954,-16.9951,-3.083,21.920571514058256,-21.043033787144573
016_07,HP_016,7,016_07.png,016_07.png,-16.9951,-13.7954,-3.083,5.069,-3.3831,38.9885,11.0,0.0,0.0,2570.22876,720.03,1921.15356,657.9685,2559.244,718.8096,1916.47644,657.8185,2375,652,2650,804,1747,596,1989,740,0.1498412893639688,0.0854709266645157,-0.9850087861013488,8.649622341298247,4.903105531171444,RIGHT,CENTER,CENTER_RIGHT,-13.7954,-16.9951,-3.083,21.972148073632926,-13.067508124907745
016_08,HP_016,8,016_08.png,016_08.png,-16.9951,-13.7954,-3.083,5.069,-3.3831,38.9885,0.0,0.0,0.0,2521.06421,720.3734,1876.85181,657.600952,2518.11621,719.0945,1879.4176,657.511,2375,653,2650,804,1747,596,1986,740,-0.1284529437598018,0.0857307465049883,-0.9880030770919382,-7.407627468234626,4.918046953817722,CENTER,CENTER,CENTER_CENTER,-13.7954,-16.9951,-3.083,5.593979220248431,-12.25288301214686
016_09,HP_016,9,016_09.png,016_09.png,-16.9951,-13.7954,-3.083,5.069,-3.3831,38.9885,-11.0,0.0,0.0,2475.92383,720.632446,1834.41528,657.239746,2480.35938,719.314941,1843.88733,657.209,2375,655,2650,805,1747,596,1984,740,-0.3798317803968929,0.079968193183193,-0.9215925925698092,-22.39886936611909,4.586737481953255,LEFT,CENTER,CENTER_LEFT,-13.7954,-16.9951,-3.083,-9.563507692115666,-10.625036836875731
016_10,HP_016,10,016_10.png,016_10.png,-16.9951,-13.7954,-3.083,5.069,-3.3831,38.9885,-11.0,5.5,0.0,2477.74121,741.9735,1836.04675,677.876465,2481.874,737.1763,1845.24146,674.4867,2374,673,2649,811,1747,614,1984,746,-0.3728692320431947,0.2061257499012324,-0.9046992378813928,-22.39886936611909,11.895407313609082,LEFT,UP,UP_LEFT,-13.7954,-16.9951,-3.083,-8.343682533391792,-3.4171983107723563
016_11,HP_016,11,016_11.png,016_11.png,-16.9951,-13.7954,-3.083,5.069,-3.3831,38.9885,0.0,5.5,0.0,2521.18066,744.003052,1876.87878,679.9608,2518.21875,738.86145,1879.43628,676.219238,2374,672,2649,812,1747,613,1984,746,-0.1257577380941927,0.2203824350492254,-0.9672727503818176,-7.407627468234626,12.731496230125725,CENTER,UP,UP_CENTER,-13.7954,-16.9951,-3.083,6.321608611442166,-4.472613562856941
016_12,HP_016,12,016_12.png,016_12.png,-16.9951,-13.7954,-3.083,5.069,-3.3831,38.9885,11.0,5.5,0.0,2568.05542,743.0779,1919.43213,679.4144,2557.445,738.0963,1915.04248,675.7643,2374,670,2649,809,1747,611,1988,744,0.1467157489420427,0.2197421462530871,-0.9644624814747654,8.64962234129825,12.6938884600964,RIGHT,UP,UP_RIGHT,-13.7954,-16.9951,-3.083,22.019376240990788,-5.276864477993388
016_13,HP_016,13,016_13.png,016_13.png,-16.9951,-13.7954,-3.083,5.069,-3.3831,38.9885,11.0,11.0,0.0,2564.78247,762.803,1916.83667,698.2041,2554.73267,754.6217,1912.87891,691.501343,2374,692,2648,816,1748,631,1988,750,0.1412882547863976,0.3426341422050642,-0.9287838681064684,8.649622341298247,20.03744174459716,RIGHT,UP,UP_RIGHT,-13.7954,-16.9951,-3.083,22.06278363138691,2.066560792493872
016_14,HP_016,14,016_14.png,016_14.png,-16.9951,-13.7954,-3.083,5.069,-3.3831,38.9885,0.0,11.0,0.0,2521.26782,764.191162,1876.91614,699.284058,2518.2998,755.77,1879.46143,692.4026,2374,695,2648,820,1748,635,1985,753,-0.1210798945266488,0.343559722029245,-0.9312928521902246,-7.407627468234624,20.09390061862778,CENTER,UP,UP_CENTER,-13.7954,-16.9951,-3.083,6.99268193046363,2.8591913433580936
016_15,HP_016,15,016_15.png,016_15.png,-16.9951,-13.7954,-3.083,5.069,-3.3831,38.9885,-11.0,11.0,0.0,2480.39746,760.766846,1838.5354,696.0359,2484.0896,752.9197,1847.30859,689.7025,2374,695,2648,819,1748,637,1984,754,-0.3606516060407684,0.3228133745002786,-0.8750553949916299,-22.39886936611909,18.83315145801923,LEFT,UP,UP_LEFT,-13.7954,-16.9951,-3.083,-7.203284627806308,3.4262900489681507
017_01,HP_017,1,017_01.png,017_01.png,-9.7919,-1.7767,3.6548,2.7323,0.59667,41.36,11.0,-11.0,0.0,2473.86743,924.6361,1868.28955,958.0714,2464.68555,930.3069,1864.38879,963.8596,2315,886,2558,1036,1708,923,1954,1073,0.1890044052719776,-0.2651065854452126,-0.945513528798698,11.30420469967089,-15.373286216497084,RIGHT,DOWN,DOWN_RIGHT,-1.7767,-9.7919,3.6548,15.42260084006325,-24.04130714492815
017_02,HP_017,2,017_02.png,017_02.png,-9.7919,-1.7767,3.6548,2.7323,0.59667,41.36,0.0,-11.0,0.0,2434.719,923.830566,1829.75049,956.1575,2431.911,929.642456,1832.13342,962.261353,2315,884,2558,1035,1708,919,1953,1072,-0.0634801300742899,-0.2694279984001081,-0.9609260256460236,-3.779548357965848,-15.630232267730648,CENTER,DOWN,DOWN_CENTER,-1.7767,-9.7919,3.6548,-0.5139635508175197,-25.487816707091117
017_03,HP_017,3,017_03.png,017_03.png,-9.7919,-1.7767,3.6548,2.7323,0.59667,41.36,-11.0,-11.0,0.0,2397.56177,927.2051,1792.36157,958.5741,2400.81226,932.4569,1800.81763,964.2671,2315,887,2558,1036,1708,919,1953,1071,-0.3045081630546929,-0.2571514370681871,-0.9171411652776374,-18.36713965584791,-14.901105387769164,LEFT,DOWN,DOWN_LEFT,-1.7767,-9.7919,3.6548,-16.111584333878884,-25.22998737744104
017_04,HP_017,4,017_04.png,017_04.png,-9.7919,-1.7767,3.6548,2.7323,0.59667,41.36,-11.0,-5.5,0.0,2396.53,945.2434,1791.03113,976.5132,2399.95117,947.5581,1799.71228,979.2915,2316,894,2558,1038,1708,927,1953,1074,-0.312065889763558,-0.1385465470565594,-0.9399041093349808,-18.36713965584791,-7.963749915925662,LEFT,DOWN,DOWN_LEFT,-1.7767,-9.7919,3.6548,-16.172831389421027,-18.292864689353205
017_05,HP_017,5,017_05.png,017_05.png,-9.7919,-1.7767,3.6548,2.7323,0.59667,41.36,0.0,-5.5,0.0,2434.72559,943.249,1829.721,975.337158,2431.91357,945.8943,1832.11145,978.3165,2316,891,2558,1038,1708,926,1953,1074,-0.0652160708192367,-0.1455187433596295,-0.9872037071637922,-3.7795483579658486,-8.367319614907942,CENTER,DOWN,DOWN_CENTER,-1.7767,-9.7919,3.6548,-0.9576684285194611,-18.236564305418785
017_06,HP_017,6,017_06.png,017_06.png,-9.7919,-1.7767,3.6548,2.7323,0.59667,41.36,11.0,-5.5,0.0,2475.22046,943.5332,1869.57666,976.569336,2465.809,946.127563,1865.462,979.3451,2316,893,2558,1038,1708,929,1955,1074,0.1940019077233297,-0.1430586028471755,-0.9705140369675872,11.30420469967089,-8.224873298088863,RIGHT,DOWN,DOWN_RIGHT,-1.7767,-9.7919,3.6548,14.644315177578186,-16.93010198297438
017_07,HP_017,7,017_07.png,017_07.png,-9.7919,-1.7767,3.6548,2.7323,0.59667,41.36,11.0,0.0,0.0,2475.3938,963.778564,1869.83728,996.374756,2465.954,963.071045,1865.67944,995.918945,2317,905,2558,1041,1708,938,1955,1077,0.1959984962904209,-0.014144976569252,-0.980502171894458,11.304204699670892,-0.8104744869333432,RIGHT,CENTER,CENTER_RIGHT,-1.7767,-9.7919,3.6548,13.89688238006709,-9.55142897058435
017_08,HP_017,8,017_08.png,017_08.png,-9.7919,-1.7767,3.6548,2.7323,0.59667,41.36,0.0,0.0,0.0,2434.71924,964.0669,1829.70239,996.0748,2431.9082,963.311035,1832.09631,995.6675,2317,902,2558,1041,1708,935,1953,1076,-0.0659109040259801,-0.0143933898565975,-0.9977216961953438,-3.7795483579658486,-0.8247089691221468,CENTER,CENTER,CENTER_CENTER,-1.7767,-9.7919,3.6548,-1.3808925485718069,-10.705074957389645
017_09,HP_017,9,017_09.png,017_09.png,-9.7919,-1.7767,3.6548,2.7323,0.59667,41.36,-11.0,0.0,0.0,2396.409,964.3109,1790.7229,995.757935,2399.84985,963.5167,1799.45581,995.403564,2317,903,2558,1040,1708,935,1953,1076,-0.3150752550775458,-0.0136900557406348,-0.9489679478315576,-18.367139655847907,-0.7844069184855419,LEFT,CENTER,CENTER_LEFT,-1.7767,-9.7919,3.6548,-16.23125400659564,-11.113743740437044
017_10,HP_017,10,017_10.png,017_10.png,-9.7919,-1.7767,3.6548,2.7323,0.59667,41.36,-11.0,5.5,0.0,2397.23657,983.008057,1791.5155,1014.75537,2400.54,979.1687,1800.11328,1011.31018,2317,919,2558,1045,1709,949,1953,1082,-0.3131290388325539,0.1118075639171024,-0.9431061836774924,-18.36713965584791,6.419524215509098,LEFT,UP,UP_LEFT,-1.7767,-9.7919,3.6548,-16.28704304406131,-3.910024645284698
017_11,HP_017,11,017_11.png,017_11.png,-9.7919,-1.7767,3.6548,2.7323,0.59667,41.36,0.0,5.5,0.0,2434.7002,984.4231,1829.69617,1016.50513,2431.895,980.345337,1832.08923,1012.76392,2317,921,2558,1047,1709,951,1953,1081,-0.0654613034607258,0.1174755235874833,-0.9909158991090362,-3.779548357965848,6.746430156914642,CENTER,UP,UP_CENTER,-1.7767,-9.7919,3.6548,-1.7849788154408213,-3.1445538479263084
017_12,HP_017,12,017_12.png,017_12.png,-9.7919,-1.7767,3.6548,2.7323,0.59667,41.36,11.0,5.5,0.0,2474.32349,983.589355,1868.99866,1015.90149,2465.067,979.6544,1864.98059,1012.26172,2317,924,2558,1048,1709,953,1956,1082,0.1947068239605688,0.1154748976293982,-0.97404045127534,11.304204699670892,6.631017165868082,RIGHT,UP,UP_RIGHT,-1.7767,-9.7919,3.6548,13.178743360690914,-2.1442593645175823
017_13,HP_017,13,017_13.png,017_13.png,-9.7919,-1.7767,3.6548,2.7323,0.59667,41.36,11.0,11.0,0.0,2472.25513,1001.36084,1867.23828,1033.66809,2463.35083,994.5421,1863.513,1027.14075,2317,947,2557,1056,1709,973,1956,1087,0.190314493545759,0.2394746398804264,-0.9520673770277822,11.304204699670892,13.855535267572243,RIGHT,UP,UP_RIGHT,-1.7767,-9.7919,3.6548,12.488421968969533,5.047266937814687
017_14,HP_017,14,017_14.png,017_14.png,-9.7919,-1.7767,3.6548,2.7323,0.59667,41.36,0.0,11.0,0.0,2434.67065,1002.64575,1829.70081,1034.89612,2431.87549,995.606567,1832.08911,1028.165,2317,945,2557,1055,1709,972,1953,1089,-0.0639347616991179,0.2434338924815303,-0.9678079800444754,-3.779548357965848,14.089300517741544,CENTER,UP,UP_CENTER,-1.7767,-9.7919,3.6548,-2.171159019003753,4.188169111604688
017_15,HP_017,15,017_15.png,017_15.png,-9.7919,-1.7767,3.6548,2.7323,0.59667,41.36,-11.0,11.0,0.0,2398.855,1000.058,1793.23047,1032.05,2401.89014,993.4507,1801.5376,1025.79993,2317,939,2557,1052,1709,968,1953,1089,-0.3064928728168471,0.2321931867612628,-0.9231188671748212,-18.367139655847907,13.426228286081724,LEFT,UP,UP_LEFT,-1.7767,-9.7919,3.6548,-16.34037255274392,3.096476734492021
018_01,HP_018,1,018_01.png,018_01.png,-1.2287,-10.3639,2.1005,3.0742,3.2176,42.0951,11.0,-11.0,0.0,2354.404,1040.90625,1776.18335,1057.56506,2345.76465,1046.017,1772.91406,1062.842,2187,996,2437,1139,1623,1017,1848,1157,0.1756112344945362,-0.3150180786229173,-0.9326973273576108,10.662998975095956,-18.36190518698996,RIGHT,DOWN,DOWN_RIGHT,-10.3639,-1.2287,2.1005,21.785658401294846,-18.801170502073145
018_02,HP_018,2,018_02.png,018_02.png,-1.2287,-10.3639,2.1005,3.0742,3.2176,42.0951,0.0,-11.0,0.0,2317.77344,1039.47473,1742.1062,1055.95593,2315.0896,1044.82861,1744.38208,1061.49866,2186,993,2437,1139,1623,1014,1845,1156,-0.0690249895087423,-0.3192276660072523,-0.9451609641108124,-4.176888674416546,-18.61622383645816,CENTER,DOWN,DOWN_CENTER,-10.3639,-1.2287,2.1005,6.903887573173674,-19.602736460722763
018_03,HP_018,3,018_03.png,018_03.png,-1.2287,-10.3639,2.1005,3.0742,3.2176,42.0951,-11.0,-11.0,0.0,2282.18262,1041.85535,1708.37964,1057.80811,2285.29736,1046.81458,1716.1283,1063.03748,2187,994,2437,1139,1623,1014,1845,1156,-0.301975524535924,-0.3050523097328412,-0.903190938233944,-18.48699524570496,-17.7613110120167,LEFT,DOWN,DOWN_LEFT,-10.3639,-1.2287,2.1005,-7.533363050927442,-19.214655484456106
018_04,HP_018,4,018_04.png,018_04.png,-1.2287,-10.3639,2.1005,3.0742,3.2176,42.0951,-11.0,-5.5,0.0,2281.10425,1058.85144,1707.11829,1074.17847,2284.39722,1061.04529,1715.08008,1076.75171,2187,1002,2437,1141,1623,1020,1845,1158,-0.311144924442048,-0.192724061994003,-0.9306160711713956,-18.48699524570496,-11.111800201742511,LEFT,DOWN,DOWN_LEFT,-10.3639,-1.2287,2.1005,-7.745642423759686,-12.568275402755473
018_05,HP_018,5,018_05.png,018_05.png,-1.2287,-10.3639,2.1005,3.0742,3.2176,42.0951,0.0,-5.5,0.0,2317.86353,1057.52344,1742.10913,1073.17993,2315.162,1059.93738,1744.38733,1075.92212,2187,1001,2437,1141,1623,1020,1845,1158,-0.0713303199289105,-0.2022735010774414,-0.9767279130959212,-4.176888674416546,-11.66993876616852,CENTER,DOWN,DOWN_CENTER,-10.3639,-1.2287,2.1005,6.6409438647050205,-12.661038387142405
018_06,HP_018,6,018_06.png,018_06.png,-1.2287,-10.3639,2.1005,3.0742,3.2176,42.0951,11.0,-5.5,0.0,2355.84863,1058.31934,1777.4071,1074.11707,2346.96558,1060.59863,1773.9353,1076.70422,2187,1004,2437,1142,1623,1024,1848,1159,0.1813151506269919,-0.19942882196193,-0.9629916724063547,10.66299897509596,-11.503560091275103,RIGHT,DOWN,DOWN_RIGHT,-10.3639,-1.2287,2.1005,21.50361699273656,-11.948211285767977
018_07,HP_018,7,018_07.png,018_07.png,-1.2287,-10.3639,2.1005,3.0742,3.2176,42.0951,11.0,0.0,0.0,2356.30347,1077.07,1777.83655,1091.8916,2347.34448,1076.295,1774.2937,1091.58423,2188,1019,2436,1146,1623,1034,1849,1162,0.1845121926052481,-0.0749055528686878,-0.9799716367984534,10.662998975095958,-4.295795617845007,RIGHT,CENTER,CENTER_RIGHT,-10.3639,-1.2287,2.1005,21.22212681736227,-4.745822058504835
018_08,HP_018,8,018_08.png,018_08.png,-1.2287,-10.3639,2.1005,3.0742,3.2176,42.0951,0.0,0.0,0.0,2317.94238,1077.037,1742.12268,1091.858,2315.22754,1076.266,1744.39941,1091.55591,2188,1016,2436,1147,1623,1032,1845,1162,-0.0726251795109094,-0.076012874111737,-0.9944584587956812,-4.176888674416546,-4.359421860424509,CENTER,CENTER,CENTER_CENTER,-10.3639,-1.2287,2.1005,6.379177825579763,-5.355087851905579
018_09,HP_018,9,018_09.png,018_09.png,-1.2287,-10.3639,2.1005,3.0742,3.2176,42.0951,-11.0,0.0,0.0,2280.85254,1076.99548,1706.6969,1091.81921,2284.18726,1076.23242,1714.73,1091.524,2188,1016,2436,1145,1623,1031,1845,1162,-0.3162595045857475,-0.0723022681186213,-0.9459134779587828,-18.48699524570496,-4.146232664244639,LEFT,CENTER,CENTER_LEFT,-10.3639,-1.2287,2.1005,-7.956586842676098,-5.60581886790328
018_10,HP_018,10,018_10.png,018_10.png,-1.2287,-10.3639,2.1005,3.0742,3.2176,42.0951,-11.0,5.5,0.0,2281.50317,1095.00171,1707.21643,1109.42822,2284.72974,1091.306,1715.16125,1106.27051,2189,1034,2436,1153,1624,1048,1845,1169,-0.3166710023578837,0.0513542436359888,-0.9471442434635966,-18.486995245704957,2.94367626101433,LEFT,UP,UP_LEFT,-10.3639,-1.2287,2.1005,-8.166203195936552,1.480998657454212
018_11,HP_018,11,018_11.png,018_11.png,-1.2287,-10.3639,2.1005,3.0742,3.2176,42.0951,0.0,5.5,0.0,2318.00537,1096.38123,1742.147,1110.50269,2315.28223,1092.45508,1744.41882,1107.16223,2188,1038,2436,1155,1624,1049,1846,1168,-0.0727296445254453,0.0539971832232374,-0.9958889009378296,-4.176888674416546,3.0953161154622726,CENTER,UP,UP_CENTER,-10.3639,-1.2287,2.1005,6.118592415791209,2.0951043828844775
018_12,HP_018,12,018_12.png,018_12.png,-1.2287,-10.3639,2.1005,3.0742,3.2176,42.0951,11.0,5.5,0.0,2355.65723,1095.64648,1777.3811,1109.63281,2346.80957,1091.8479,1773.914,1106.437,2188,1039,2436,1153,1624,1050,1850,1168,0.1847699050114437,0.0532083614522343,-0.981340385632646,10.662998975095958,3.0500548856585947,RIGHT,UP,UP_RIGHT,-10.3639,-1.2287,2.1005,20.941199808913584,2.5946639946697903
018_13,HP_018,13,018_13.png,018_13.png,-1.2287,-10.3639,2.1005,3.0742,3.2176,42.0951,11.0,11.0,0.0,2354.06079,1112.5835,1776.13318,1126.0885,2345.4856,1106.037,1772.87317,1120.22021,2188,1062,2435,1161,1625,1070,1850,1174,0.1820517217094805,0.1787578943490703,-0.9669037107336492,10.662998975095958,10.29741902517193,RIGHT,UP,UP_RIGHT,-10.3639,-1.2287,2.1005,20.660847745128404,9.83667464008064
018_14,HP_018,14,018_14.png,018_14.png,-1.2287,-10.3639,2.1005,3.0742,3.2176,42.0951,0.0,11.0,0.0,2318.05127,1113.9679,1742.18042,1127.62878,2315.325,1107.18311,1744.44348,1121.50574,2188,1062,2435,1164,1625,1072,1846,1174,-0.0716284687000915,0.181328929416301,-0.9808104719202472,-4.1768886744165465,10.447175754486848,CENTER,UP,UP_CENTER,-10.3639,-1.2287,2.1005,5.859190373329142,9.44243891084384
018_15,HP_018,15,018_15.png,018_15.png,-1.2287,-10.3639,2.1005,3.0742,3.2176,42.0951,-11.0,11.0,0.0,2282.94482,1111.61658,1708.57166,1125.70679,2285.93286,1105.22253,1716.28711,1119.90942,2188,1058,2436,1161,1625,1069,1846,1177,-0.312324876000492,0.172701618208227,-0.9341452365127902,-18.486995245704957,9.944934150590406,LEFT,UP,UP_LEFT,-10.3639,-1.2287,2.1005,-8.374498427548767,8.479184626663086
019_01,HP_019,1,019_01.png,019_01.png,9.7467,-2.1584,-0.12337,2.7555,7.8622,41.9014,11.0,-11.0,0.0,2449.11279,1289.42944,1874.40759,1286.51,2440.96533,1294.1189,1871.22827,1291.77075,2300,1236,2534,1375,1723,1237,1960,1375,0.1765987843981109,-0.4040319717477163,-0.8975360912825524,11.131297751983302,-23.830479725010765,RIGHT,DOWN,DOWN_RIGHT,-2.1584,9.7467,-0.12337,12.626288858294352,-14.282938554596669
019_02,HP_019,2,019_02.png,019_02.png,9.7467,-2.1584,-0.12337,2.7555,7.8622,41.9014,0.0,-11.0,0.0,2415.201,1288.32764,1840.88074,1285.5885,2412.56226,1293.20264,1843.153,1291.001,2300,1236,2534,1375,1723,1236,1957,1375,-0.0598583048686984,-0.4097475297021827,-0.9102329071403676,-3.7624404709948633,-24.18897600039796,CENTER,DOWN,DOWN_CENTER,-2.1584,9.7467,-0.12337,-1.4175218623134773,-14.458951829552321
019_03,HP_019,3,019_03.png,019_03.png,9.7467,-2.1584,-0.12337,2.7555,7.8622,41.9014,-11.0,-11.0,0.0,2382.76416,1290.33679,1808.31238,1287.85315,2385.40161,1294.87866,1815.86353,1292.88525,2300,1237,2534,1375,1723,1235,1957,1375,-0.2867768888768534,-0.393242196457634,-0.8735671645221611,-18.174107597104687,-23.15638936588006,LEFT,DOWN,DOWN_LEFT,-2.1584,9.7467,-0.12337,-15.051702735662783,-13.835498611521139
019_04,HP_019,4,019_04.png,019_04.png,9.7467,-2.1584,-0.12337,2.7555,7.8622,41.9014,-11.0,-5.5,0.0,2381.4458,1305.90515,1806.76453,1303.342,2384.30054,1307.9187,1814.57654,1305.86426,2300,1247,2533,1379,1723,1245,1957,1378,-0.2985048028599468,-0.2899698939896901,-0.909292221042912,-18.174107597104687,-16.85615362847193,LEFT,DOWN,DOWN_LEFT,-2.1584,9.7467,-0.12337,-15.38309659888598,-7.543674951918671
019_05,HP_019,5,019_05.png,019_05.png,9.7467,-2.1584,-0.12337,2.7555,7.8622,41.9014,0.0,-5.5,0.0,2415.22,1304.87646,1840.85889,1301.95947,2412.57446,1307.06079,1843.13818,1304.71362,2300,1247,2533,1379,1723,1245,1957,1378,-0.0625302993704625,-0.303227133459624,-0.9508644841377238,-3.7624404709948616,-17.651535758464107,CENTER,DOWN,DOWN_CENTER,-2.1584,9.7467,-0.12337,-1.4784408198121777,-7.921784407830597
019_06,HP_019,6,019_06.png,019_06.png,9.7467,-2.1584,-0.12337,2.7555,7.8622,41.9014,11.0,-5.5,0.0,2450.75122,1305.63757,1875.97632,1302.41919,2442.327,1307.695,1872.53735,1305.09692,2300,1247,2533,1379,1723,1246,1960,1378,0.1842491289054111,-0.2986201358796633,-0.9364177876059429,11.1312977519833,-17.374744128409983,RIGHT,DOWN,DOWN_RIGHT,-2.1584,9.7467,-0.12337,12.859661784472323,-7.831262474346369
019_07,HP_019,7,019_07.png,019_07.png,9.7467,-2.1584,-0.12337,2.7555,7.8622,41.9014,11.0,0.0,0.0,2451.59351,1323.46338,1876.84,1319.91406,2443.02734,1322.61914,1873.25781,1319.74365,2300,1264,2533,1385,1723,1260,1960,1383,0.1898670152682665,-0.1810628233904014,-0.9649698288024432,11.1312977519833,-10.43167237522598,RIGHT,CENTER,CENTER_RIGHT,-2.1584,9.7467,-0.12337,13.102842337594485,-0.8924207993578613
019_08,HP_019,8,019_08.png,019_08.png,9.7467,-2.1584,-0.12337,2.7555,7.8622,41.9014,0.0,0.0,0.0,2415.23071,1323.127,1840.84424,1320.13257,2412.582,1322.3363,1843.12769,1319.92651,2300,1263,2533,1386,1723,1260,1957,1383,-0.0644990032116967,-0.1840334106517882,-0.9808014999726334,-3.7624404709948633,-10.604783356956675,CENTER,CENTER,CENTER_CENTER,-2.1584,9.7467,-0.12337,-1.5420110347725255,-0.8753166997691333
019_09,HP_019,9,019_09.png,019_09.png,9.7467,-2.1584,-0.12337,2.7555,7.8622,41.9014,-11.0,0.0,0.0,2380.76855,1322.81055,1805.91846,1320.35254,2383.735,1322.07275,1813.87329,1320.11108,2300,1262,2533,1384,1723,1261,1957,1385,-0.3070641908043561,-0.1755079845110689,-0.9353654526967138,-18.174107597104687,-10.108221014270146,LEFT,CENTER,CENTER_LEFT,-2.1584,9.7467,-0.12337,-15.727673054160809,-0.8044888700208236
019_10,HP_019,10,019_10.png,019_10.png,9.7467,-2.1584,-0.12337,2.7555,7.8622,41.9014,-11.0,5.5,0.0,2380.86841,1340.011,1805.9502,1337.75452,2383.81836,1336.47351,1813.89941,1334.68457,2300,1284,2533,1391,1723,1282,1957,1393,-0.3114591226276006,-0.0534861502287025,-0.9487531010045542,-18.174107597104687,-3.0659937067399765,LEFT,UP,UP_LEFT,-2.1584,9.7467,-0.12337,-16.08620817205445,6.228637604108629
019_11,HP_019,11,019_11.png,019_11.png,9.7467,-2.1584,-0.12337,2.7555,7.8622,41.9014,0.0,5.5,0.0,2415.2312,1341.75317,1840.83875,1338.791,2412.58276,1337.92554,1843.123,1335.54346,2300,1287,2533,1395,1723,1282,1957,1392,-0.065516209536364,-0.056164902981963,-0.9962696070647814,-3.7624404709948616,-3.2197061715784567,CENTER,UP,UP_CENTER,-2.1584,9.7467,-0.12337,-1.6084092682767948,6.509463127158695
019_12,HP_019,12,019_12.png,019_12.png,9.7467,-2.1584,-0.12337,2.7555,7.8622,41.9014,11.0,5.5,0.0,2451.43823,1341.62183,1876.822,1337.84009,2442.89966,1337.82153,1873.24292,1334.74939,2300,1286,2533,1394,1723,1279,1961,1390,0.1927632931624974,-0.0552302081519135,-0.9796897146120528,11.131297751983302,-3.166068838744221,RIGHT,UP,UP_RIGHT,-2.1584,9.7467,-0.12337,13.356452702938501,6.368771238985223
019_13,HP_019,13,019_13.png,019_13.png,9.7467,-2.1584,-0.12337,2.7555,7.8622,41.9014,11.0,11.0,0.0,2450.30542,1358.64844,1875.92285,1354.86548,2441.96,1352.08325,1872.49292,1349.00574,2299,1305,2532,1402,1724,1300,1961,1397,0.1925389276484983,0.0732789917127125,-0.9785494114829024,11.131297751983302,4.202343655002183,RIGHT,UP,UP_RIGHT,-2.1584,9.7467,-0.12337,13.621167964207109,13.732579026188766
019_14,HP_019,14,019_14.png,019_14.png,9.7467,-2.1584,-0.12337,2.7555,7.8622,41.9014,0.0,11.0,0.0,2415.22119,1359.23486,1840.84265,1356.39368,2412.57764,1352.56384,1843.12415,1350.28223,2299,1306,2532,1403,1724,1303,1958,1400,-0.0654373541568508,0.0745161785060303,-0.9950704959055956,-3.7624404709948616,4.273423585562695,CENTER,UP,UP_CENTER,-2.1584,9.7467,-0.12337,-1.6778283356465973,14.002281997128183
